id,disposition,mission
11456279,FALSE POSITIVE,kepler
4670361,CANDIDATE,kepler
5398002,FALSE POSITIVE,kepler
6680911,FALSE POSITIVE,kepler
10356124,FALSE POSITIVE,kepler
10584140,CANDIDATE,kepler
8233326,CANDIDATE,kepler
4940203,CANDIDATE,kepler
6286161,FALSE POSITIVE,kepler
5385471,FALSE POSITIVE,kepler
6368175,CONFIRMED,kepler
5471158,FALSE POSITIVE,kepler
4847843,FALSE POSITIVE,kepler
5120225,FALSE POSITIVE,kepler
9656543,FALSE POSITIVE,kepler
10751515,FALSE POSITIVE,kepler
3348093,FALSE POSITIVE,kepler
6182846,FALSE POSITIVE,kepler
4939346,CONFIRMED,kepler
6442602,FALSE POSITIVE,kepler
9851126,FALSE POSITIVE,kepler
6268648,CANDIDATE,kepler
11455428,CONFIRMED,kepler
10484409,FALSE POSITIVE,kepler
10935993,CANDIDATE,kepler
5257082,CANDIDATE,kepler
5796185,FALSE POSITIVE,kepler
8628665,CANDIDATE,kepler
3945802,FALSE POSITIVE,kepler
6265665,CONFIRMED,kepler
5881307,CANDIDATE,kepler
4645174,CONFIRMED,kepler
4645174,CANDIDATE,kepler
8719419,FALSE POSITIVE,kepler
9028474,FALSE POSITIVE,kepler
4349442,FALSE POSITIVE,kepler
6124137,CANDIDATE,kepler
3644542,FALSE POSITIVE,kepler
6182849,FALSE POSITIVE,kepler
9851142,FALSE POSITIVE,kepler
3442054,FALSE POSITIVE,kepler
4079530,FALSE POSITIVE,kepler
6445531,FALSE POSITIVE,kepler
10677186,FALSE POSITIVE,kepler
9025914,FALSE POSITIVE,kepler
9366988,FALSE POSITIVE,kepler
11657614,CANDIDATE,kepler
11657614,CONFIRMED,kepler
5687986,CANDIDATE,kepler
11125797,CANDIDATE,kepler
9785921,CANDIDATE,kepler
3102000,FALSE POSITIVE,kepler
6599975,CONFIRMED,kepler
8266276,FALSE POSITIVE,kepler
5887316,FALSE POSITIVE,kepler
4282191,CONFIRMED,kepler
3559860,CANDIDATE,kepler
10651945,FALSE POSITIVE,kepler
7117003,FALSE POSITIVE,kepler
3240159,FALSE POSITIVE,kepler
6147851,FALSE POSITIVE,kepler
9658118,FALSE POSITIVE,kepler
7132542,FALSE POSITIVE,kepler
8589754,FALSE POSITIVE,kepler
3757590,FALSE POSITIVE,kepler
2437149,FALSE POSITIVE,kepler
9715925,FALSE POSITIVE,kepler
9529733,FALSE POSITIVE,kepler
9613070,FALSE POSITIVE,kepler
9967771,CONFIRMED,kepler
10845188,FALSE POSITIVE,kepler
6543893,CANDIDATE,kepler
5709103,FALSE POSITIVE,kepler
6705026,CONFIRMED,kepler
6705026,CANDIDATE,kepler
6779726,CONFIRMED,kepler
3098843,FALSE POSITIVE,kepler
5553959,CANDIDATE,kepler
7288306,CONFIRMED,kepler
5887393,FALSE POSITIVE,kepler
5384713,CANDIDATE,kepler
5384713,CANDIDATE,kepler
5384713,CANDIDATE,kepler
11860395,CONFIRMED,kepler
5456023,FALSE POSITIVE,kepler
6187888,FALSE POSITIVE,kepler
9529744,CONFIRMED,kepler
12021387,FALSE POSITIVE,kepler
8044608,FALSE POSITIVE,kepler
8760135,FALSE POSITIVE,kepler
4073707,FALSE POSITIVE,kepler
5730394,FALSE POSITIVE,kepler
6451368,CANDIDATE,kepler
6956216,FALSE POSITIVE,kepler
6137704,FALSE POSITIVE,kepler
10275074,FALSE POSITIVE,kepler
9110346,FALSE POSITIVE,kepler
10259301,FALSE POSITIVE,kepler
2995392,CONFIRMED,kepler
3120308,FALSE POSITIVE,kepler
9991621,FALSE POSITIVE,kepler
8078502,CONFIRMED,kepler
8644365,CANDIDATE,kepler
5888187,CANDIDATE,kepler
2852528,FALSE POSITIVE,kepler
3348216,CANDIDATE,kepler
7032421,FALSE POSITIVE,kepler
10798838,FALSE POSITIVE,kepler
8560940,FALSE POSITIVE,kepler
10793576,CANDIDATE,kepler
10292238,FALSE POSITIVE,kepler
8733497,FALSE POSITIVE,kepler
4255422,FALSE POSITIVE,kepler
9837544,FALSE POSITIVE,kepler
7877824,FALSE POSITIVE,kepler
6469946,FALSE POSITIVE,kepler
6947164,FALSE POSITIVE,kepler
6233903,FALSE POSITIVE,kepler
7212066,FALSE POSITIVE,kepler
7212066,FALSE POSITIVE,kepler
7047922,CANDIDATE,kepler
6675060,FALSE POSITIVE,kepler
5716508,FALSE POSITIVE,kepler
10518735,FALSE POSITIVE,kepler
6975129,CONFIRMED,kepler
8644365,CONFIRMED,kepler
9489947,FALSE POSITIVE,kepler
6960487,FALSE POSITIVE,kepler
5894182,CANDIDATE,kepler
6309264,FALSE POSITIVE,kepler
7021177,FALSE POSITIVE,kepler
7122259,FALSE POSITIVE,kepler
6947668,CANDIDATE,kepler
6364582,CONFIRMED,kepler
6190535,FALSE POSITIVE,kepler
9834257,FALSE POSITIVE,kepler
10290666,CANDIDATE,kepler
9529744,CONFIRMED,kepler
10748621,FALSE POSITIVE,kepler
4824268,FALSE POSITIVE,kepler
6527016,FALSE POSITIVE,kepler
6431670,FALSE POSITIVE,kepler
7376500,FALSE POSITIVE,kepler
9636559,FALSE POSITIVE,kepler
8095110,FALSE POSITIVE,kepler
11499263,FALSE POSITIVE,kepler
10328393,CONFIRMED,kepler
9775253,FALSE POSITIVE,kepler
3858988,FALSE POSITIVE,kepler
3848966,CANDIDATE,kepler
10798605,FALSE POSITIVE,kepler
5895083,FALSE POSITIVE,kepler
9452897,CANDIDATE,kepler
9714123,FALSE POSITIVE,kepler
6118370,CONFIRMED,kepler
2717158,CONFIRMED,kepler
6209677,CANDIDATE,kepler
6198256,FALSE POSITIVE,kepler
9664276,CANDIDATE,kepler
2437112,FALSE POSITIVE,kepler
7987086,FALSE POSITIVE,kepler
7374746,FALSE POSITIVE,kepler
8668810,FALSE POSITIVE,kepler
6519865,FALSE POSITIVE,kepler
8868907,FALSE POSITIVE,kepler
3865298,FALSE POSITIVE,kepler
10091110,FALSE POSITIVE,kepler
10091110,FALSE POSITIVE,kepler
3542574,FALSE POSITIVE,kepler
3544694,FALSE POSITIVE,kepler
11521793,CONFIRMED,kepler
9085563,CONFIRMED,kepler
11337372,CONFIRMED,kepler
7748487,CANDIDATE,kepler
3219037,CANDIDATE,kepler
5952448,FALSE POSITIVE,kepler
5710069,CANDIDATE,kepler
9967009,CANDIDATE,kepler
9967009,CANDIDATE,kepler
11874338,FALSE POSITIVE,kepler
9763612,CONFIRMED,kepler
6199716,FALSE POSITIVE,kepler
9468384,FALSE POSITIVE,kepler
8868364,FALSE POSITIVE,kepler
10092312,FALSE POSITIVE,kepler
3964545,FALSE POSITIVE,kepler
9656397,FALSE POSITIVE,kepler
5444491,FALSE POSITIVE,kepler
3735629,FALSE POSITIVE,kepler
8244173,FALSE POSITIVE,kepler
6546508,FALSE POSITIVE,kepler
9886224,FALSE POSITIVE,kepler
3735634,FALSE POSITIVE,kepler
5730380,FALSE POSITIVE,kepler
6058875,FALSE POSITIVE,kepler
10735564,FALSE POSITIVE,kepler
6200810,CANDIDATE,kepler
3561464,CONFIRMED,kepler
3561464,CANDIDATE,kepler
5962509,FALSE POSITIVE,kepler
3561464,CANDIDATE,kepler
6359802,FALSE POSITIVE,kepler
7121885,FALSE POSITIVE,kepler
5213404,CONFIRMED,kepler
4844470,CANDIDATE,kepler
6205566,FALSE POSITIVE,kepler
11551692,CONFIRMED,kepler
9995771,CANDIDATE,kepler
7287391,FALSE POSITIVE,kepler
6756202,FALSE POSITIVE,kepler
10215869,FALSE POSITIVE,kepler
5456319,FALSE POSITIVE,kepler
2307206,FALSE POSITIVE,kepler
7025540,FALSE POSITIVE,kepler
7620844,FALSE POSITIVE,kepler
6677267,FALSE POSITIVE,kepler
7732791,FALSE POSITIVE,kepler
5736801,FALSE POSITIVE,kepler
8177798,FALSE POSITIVE,kepler
10489521,FALSE POSITIVE,kepler
12643582,FALSE POSITIVE,kepler
9328641,FALSE POSITIVE,kepler
9966219,CANDIDATE,kepler
5991070,FALSE POSITIVE,kepler
5531953,CANDIDATE,kepler
3757778,FALSE POSITIVE,kepler
11754430,CONFIRMED,kepler
9995771,CONFIRMED,kepler
11875511,FALSE POSITIVE,kepler
6231721,CANDIDATE,kepler
9536108,CANDIDATE,kepler
8905246,CANDIDATE,kepler
5213230,CONFIRMED,kepler
3326377,CONFIRMED,kepler
6233466,FALSE POSITIVE,kepler
5460434,CANDIDATE,kepler
11249624,FALSE POSITIVE,kepler
6426592,FALSE POSITIVE,kepler
8491745,FALSE POSITIVE,kepler
3970117,FALSE POSITIVE,kepler
11147814,FALSE POSITIVE,kepler
10922659,CONFIRMED,kepler
8892720,FALSE POSITIVE,kepler
6021275,CONFIRMED,kepler
7869917,CANDIDATE,kepler
11754430,CONFIRMED,kepler
6032920,FALSE POSITIVE,kepler
8409295,CONFIRMED,kepler
7131760,CONFIRMED,kepler
11922778,CANDIDATE,kepler
9468382,FALSE POSITIVE,kepler
6145201,FALSE POSITIVE,kepler
5986209,FALSE POSITIVE,kepler
9226339,FALSE POSITIVE,kepler
6525209,FALSE POSITIVE,kepler
2975770,CANDIDATE,kepler
5534965,FALSE POSITIVE,kepler
5512513,FALSE POSITIVE,kepler
9965206,FALSE POSITIVE,kepler
4247023,FALSE POSITIVE,kepler
4848423,FALSE POSITIVE,kepler
11403216,FALSE POSITIVE,kepler
11853878,CONFIRMED,kepler
5774375,FALSE POSITIVE,kepler
7692093,CANDIDATE,kepler
8263752,FALSE POSITIVE,kepler
8263752,FALSE POSITIVE,kepler
7772914,CANDIDATE,kepler
3529290,CANDIDATE,kepler
3529290,CANDIDATE,kepler
9285265,CONFIRMED,kepler
6025124,CANDIDATE,kepler
5780930,CONFIRMED,kepler
5531953,CANDIDATE,kepler
4164393,FALSE POSITIVE,kepler
6277410,CANDIDATE,kepler
9843517,CANDIDATE,kepler
8812045,CANDIDATE,kepler
7288444,CONFIRMED,kepler
3101923,CANDIDATE,kepler
10881457,CONFIRMED,kepler
5513861,FALSE POSITIVE,kepler
9948002,FALSE POSITIVE,kepler
5264304,FALSE POSITIVE,kepler
10960995,FALSE POSITIVE,kepler
9592575,FALSE POSITIVE,kepler
7898576,FALSE POSITIVE,kepler
5806800,FALSE POSITIVE,kepler
11671429,FALSE POSITIVE,kepler
5621333,CANDIDATE,kepler
5621333,CANDIDATE,kepler
5392897,FALSE POSITIVE,kepler
3236705,CANDIDATE,kepler
5282049,FALSE POSITIVE,kepler
11810124,CANDIDATE,kepler
6023859,FALSE POSITIVE,kepler
3433668,CONFIRMED,kepler
2849140,CANDIDATE,kepler
7503885,CONFIRMED,kepler
3629330,CONFIRMED,kepler
5471289,FALSE POSITIVE,kepler
8121328,CANDIDATE,kepler
9783760,FALSE POSITIVE,kepler
9528430,FALSE POSITIVE,kepler
5529552,FALSE POSITIVE,kepler
8882847,FALSE POSITIVE,kepler
9773869,FALSE POSITIVE,kepler
6707942,FALSE POSITIVE,kepler
5023948,FALSE POSITIVE,kepler
5113053,FALSE POSITIVE,kepler
5817957,FALSE POSITIVE,kepler
11853878,CONFIRMED,kepler
4743508,FALSE POSITIVE,kepler
11810124,CONFIRMED,kepler
11303322,CONFIRMED,kepler
11241912,CONFIRMED,kepler
6043538,CANDIDATE,kepler
8824737,CONFIRMED,kepler
9349757,CONFIRMED,kepler
11519134,FALSE POSITIVE,kepler
7289338,CANDIDATE,kepler
5004909,CANDIDATE,kepler
6278670,CANDIDATE,kepler
5898983,CANDIDATE,kepler
7703955,CONFIRMED,kepler
8552719,FALSE POSITIVE,kepler
12164634,FALSE POSITIVE,kepler
5193077,FALSE POSITIVE,kepler
5617259,CANDIDATE,kepler
8880123,CONFIRMED,kepler
9474756,CANDIDATE,kepler
10068919,FALSE POSITIVE,kepler
7353970,FALSE POSITIVE,kepler
12316447,FALSE POSITIVE,kepler
5823557,FALSE POSITIVE,kepler
10491554,FALSE POSITIVE,kepler
9785454,FALSE POSITIVE,kepler
8636333,CONFIRMED,kepler
7136958,FALSE POSITIVE,kepler
1995732,FALSE POSITIVE,kepler
6069674,FALSE POSITIVE,kepler
8081239,CONFIRMED,kepler
5308663,CANDIDATE,kepler
3745559,CONFIRMED,kepler
8356054,FALSE POSITIVE,kepler
9117416,CONFIRMED,kepler
6356400,CANDIDATE,kepler
9117416,CANDIDATE,kepler
5900235,CANDIDATE,kepler
9474756,CANDIDATE,kepler
7517261,CONFIRMED,kepler
7517261,CANDIDATE,kepler
5653795,FALSE POSITIVE,kepler
8424002,CONFIRMED,kepler
8635938,FALSE POSITIVE,kepler
10464666,FALSE POSITIVE,kepler
5024292,FALSE POSITIVE,kepler
4659255,FALSE POSITIVE,kepler
8263746,FALSE POSITIVE,kepler
5877292,CANDIDATE,kepler
10657406,CONFIRMED,kepler
3428468,FALSE POSITIVE,kepler
7091432,CONFIRMED,kepler
9845909,CANDIDATE,kepler
9221528,CANDIDATE,kepler
6106046,CANDIDATE,kepler
6368230,CONFIRMED,kepler
7115291,FALSE POSITIVE,kepler
9907505,FALSE POSITIVE,kepler
9027909,CONFIRMED,kepler
9230021,CANDIDATE,kepler
6369845,FALSE POSITIVE,kepler
9230021,CONFIRMED,kepler
9230021,FALSE POSITIVE,kepler
3662838,FALSE POSITIVE,kepler
5471688,FALSE POSITIVE,kepler
8552719,CONFIRMED,kepler
5471688,FALSE POSITIVE,kepler
6058816,CONFIRMED,kepler
6058816,CANDIDATE,kepler
5130740,FALSE POSITIVE,kepler
9892471,FALSE POSITIVE,kepler
2019076,FALSE POSITIVE,kepler
5879448,FALSE POSITIVE,kepler
7376490,FALSE POSITIVE,kepler
11968513,FALSE POSITIVE,kepler
4263529,CANDIDATE,kepler
7866921,FALSE POSITIVE,kepler
6619815,CONFIRMED,kepler
6113752,FALSE POSITIVE,kepler
3098197,FALSE POSITIVE,kepler
11651712,CONFIRMED,kepler
9896558,CONFIRMED,kepler
7697103,CANDIDATE,kepler
9267996,CANDIDATE,kepler
7045605,FALSE POSITIVE,kepler
8738775,CONFIRMED,kepler
7093401,CANDIDATE,kepler
7877818,FALSE POSITIVE,kepler
5636642,FALSE POSITIVE,kepler
6515722,FALSE POSITIVE,kepler
6679504,FALSE POSITIVE,kepler
5560831,FALSE POSITIVE,kepler
5305404,FALSE POSITIVE,kepler
3728432,CONFIRMED,kepler
6696580,CONFIRMED,kepler
5473535,FALSE POSITIVE,kepler
12106934,FALSE POSITIVE,kepler
6222898,FALSE POSITIVE,kepler
3955866,FALSE POSITIVE,kepler
11200767,FALSE POSITIVE,kepler
9892816,CONFIRMED,kepler
8589731,FALSE POSITIVE,kepler
4356766,FALSE POSITIVE,kepler
2167890,FALSE POSITIVE,kepler
5384079,CONFIRMED,kepler
4935914,FALSE POSITIVE,kepler
11303811,FALSE POSITIVE,kepler
2437783,FALSE POSITIVE,kepler
12062660,FALSE POSITIVE,kepler
9777087,FALSE POSITIVE,kepler
5956776,FALSE POSITIVE,kepler
8883727,FALSE POSITIVE,kepler
4820550,CANDIDATE,kepler
6516874,FALSE POSITIVE,kepler
11709124,CONFIRMED,kepler
9161118,FALSE POSITIVE,kepler
3556229,FALSE POSITIVE,kepler
11911580,FALSE POSITIVE,kepler
9480535,CONFIRMED,kepler
10583225,FALSE POSITIVE,kepler
5215251,FALSE POSITIVE,kepler
10383696,FALSE POSITIVE,kepler
9777090,FALSE POSITIVE,kepler
11455484,FALSE POSITIVE,kepler
2446623,FALSE POSITIVE,kepler
9596089,FALSE POSITIVE,kepler
5738506,FALSE POSITIVE,kepler
9777087,FALSE POSITIVE,kepler
4247807,FALSE POSITIVE,kepler
11547869,CANDIDATE,kepler
7700590,FALSE POSITIVE,kepler
9053086,FALSE POSITIVE,kepler
3128552,CONFIRMED,kepler
5467113,FALSE POSITIVE,kepler
8240123,FALSE POSITIVE,kepler
5114623,FALSE POSITIVE,kepler
5114623,FALSE POSITIVE,kepler
10031907,FALSE POSITIVE,kepler
6525946,CANDIDATE,kepler
5480736,FALSE POSITIVE,kepler
8487748,FALSE POSITIVE,kepler
9892856,FALSE POSITIVE,kepler
7137213,FALSE POSITIVE,kepler
6795089,FALSE POSITIVE,kepler
3340313,FALSE POSITIVE,kepler
9892816,CONFIRMED,kepler
4150804,CONFIRMED,kepler
5021174,FALSE POSITIVE,kepler
9025971,CONFIRMED,kepler
2581316,CONFIRMED,kepler
9973109,CANDIDATE,kepler
6314185,FALSE POSITIVE,kepler
8620561,FALSE POSITIVE,kepler
8937019,FALSE POSITIVE,kepler
9896435,FALSE POSITIVE,kepler
10352938,FALSE POSITIVE,kepler
10676927,FALSE POSITIVE,kepler
5649836,FALSE POSITIVE,kepler
7620660,FALSE POSITIVE,kepler
3836399,FALSE POSITIVE,kepler
2581554,CONFIRMED,kepler
3128552,CONFIRMED,kepler
10363115,CONFIRMED,kepler
5966810,CANDIDATE,kepler
10491062,FALSE POSITIVE,kepler
9761615,CONFIRMED,kepler
4058881,FALSE POSITIVE,kepler
6863158,CANDIDATE,kepler
2581316,CONFIRMED,kepler
8621353,FALSE POSITIVE,kepler
10795103,CONFIRMED,kepler
9394601,FALSE POSITIVE,kepler
8494410,FALSE POSITIVE,kepler
8494410,CONFIRMED,kepler
6863161,FALSE POSITIVE,kepler
7840035,FALSE POSITIVE,kepler
8543279,FALSE POSITIVE,kepler
8047283,FALSE POSITIVE,kepler
8308347,CANDIDATE,kepler
7090867,FALSE POSITIVE,kepler
7612691,FALSE POSITIVE,kepler
9761573,FALSE POSITIVE,kepler
8042789,FALSE POSITIVE,kepler
10095484,FALSE POSITIVE,kepler
5467102,FALSE POSITIVE,kepler
6780367,FALSE POSITIVE,kepler
10281221,CANDIDATE,kepler
6525946,CANDIDATE,kepler
5471496,FALSE POSITIVE,kepler
4544620,FALSE POSITIVE,kepler
5784777,CONFIRMED,kepler
6863187,FALSE POSITIVE,kepler
6949061,CONFIRMED,kepler
9719636,FALSE POSITIVE,kepler
2452440,FALSE POSITIVE,kepler
5020034,FALSE POSITIVE,kepler
7017372,CANDIDATE,kepler
6974867,FALSE POSITIVE,kepler
7102316,CONFIRMED,kepler
11518142,CONFIRMED,kepler
3114667,FALSE POSITIVE,kepler
12109845,FALSE POSITIVE,kepler
3954227,FALSE POSITIVE,kepler
8651551,FALSE POSITIVE,kepler
7115550,FALSE POSITIVE,kepler
9532637,FALSE POSITIVE,kepler
5305451,FALSE POSITIVE,kepler
7174349,FALSE POSITIVE,kepler
11824218,FALSE POSITIVE,kepler
3128552,CANDIDATE,kepler
10788461,CONFIRMED,kepler
10788461,CONFIRMED,kepler
10788461,CONFIRMED,kepler
11667548,FALSE POSITIVE,kepler
8868649,FALSE POSITIVE,kepler
9715939,FALSE POSITIVE,kepler
6887030,CANDIDATE,kepler
4751083,FALSE POSITIVE,kepler
4751083,FALSE POSITIVE,kepler
5903301,FALSE POSITIVE,kepler
7695087,FALSE POSITIVE,kepler
6200709,FALSE POSITIVE,kepler
8323764,CANDIDATE,kepler
7013923,FALSE POSITIVE,kepler
5360082,FALSE POSITIVE,kepler
6543683,FALSE POSITIVE,kepler
5008245,CANDIDATE,kepler
10555365,FALSE POSITIVE,kepler
5481426,FALSE POSITIVE,kepler
7983756,FALSE POSITIVE,kepler
7289165,FALSE POSITIVE,kepler
12784167,CONFIRMED,kepler
8949316,FALSE POSITIVE,kepler
8912730,FALSE POSITIVE,kepler
9784230,FALSE POSITIVE,kepler
11466960,FALSE POSITIVE,kepler
3124420,FALSE POSITIVE,kepler
4649440,FALSE POSITIVE,kepler
2437488,FALSE POSITIVE,kepler
10083623,FALSE POSITIVE,kepler
11253711,CONFIRMED,kepler
8043052,FALSE POSITIVE,kepler
5435816,FALSE POSITIVE,kepler
8559589,FALSE POSITIVE,kepler
4372765,FALSE POSITIVE,kepler
9489524,CONFIRMED,kepler
10268903,FALSE POSITIVE,kepler
7017437,FALSE POSITIVE,kepler
7220320,FALSE POSITIVE,kepler
9291378,FALSE POSITIVE,kepler
4075067,CANDIDATE,kepler
4949524,FALSE POSITIVE,kepler
2697935,FALSE POSITIVE,kepler
6531143,FALSE POSITIVE,kepler
3550434,FALSE POSITIVE,kepler
2558370,FALSE POSITIVE,kepler
12301181,CANDIDATE,kepler
5397166,FALSE POSITIVE,kepler
7024530,FALSE POSITIVE,kepler
5015459,FALSE POSITIVE,kepler
11709124,CONFIRMED,kepler
8505920,CONFIRMED,kepler
1433980,FALSE POSITIVE,kepler
2438490,FALSE POSITIVE,kepler
3838496,FALSE POSITIVE,kepler
6470521,FALSE POSITIVE,kepler
2449090,FALSE POSITIVE,kepler
5652260,FALSE POSITIVE,kepler
2569494,FALSE POSITIVE,kepler
12405950,FALSE POSITIVE,kepler
5206233,FALSE POSITIVE,kepler
7031066,FALSE POSITIVE,kepler
6775985,FALSE POSITIVE,kepler
11357192,FALSE POSITIVE,kepler
9533489,FALSE POSITIVE,kepler
11825057,FALSE POSITIVE,kepler
12306699,FALSE POSITIVE,kepler
9692336,FALSE POSITIVE,kepler
9641008,FALSE POSITIVE,kepler
8588377,FALSE POSITIVE,kepler
3644601,FALSE POSITIVE,kepler
4242692,CONFIRMED,kepler
8781480,FALSE POSITIVE,kepler
6783732,FALSE POSITIVE,kepler
11607176,FALSE POSITIVE,kepler
10661718,FALSE POSITIVE,kepler
6105462,CONFIRMED,kepler
8257205,CONFIRMED,kepler
6470516,FALSE POSITIVE,kepler
6891124,CANDIDATE,kepler
7770471,FALSE POSITIVE,kepler
5130380,FALSE POSITIVE,kepler
6314173,FALSE POSITIVE,kepler
5688997,FALSE POSITIVE,kepler
9489524,CANDIDATE,kepler
7031340,FALSE POSITIVE,kepler
4073730,FALSE POSITIVE,kepler
2854948,FALSE POSITIVE,kepler
7813039,CANDIDATE,kepler
3644601,FALSE POSITIVE,kepler
8459354,FALSE POSITIVE,kepler
6531617,CANDIDATE,kepler
4164922,CONFIRMED,kepler
12061969,CANDIDATE,kepler
4164922,CANDIDATE,kepler
10328393,CONFIRMED,kepler
10259029,FALSE POSITIVE,kepler
8299947,FALSE POSITIVE,kepler
3335813,FALSE POSITIVE,kepler
11858741,FALSE POSITIVE,kepler
6363494,FALSE POSITIVE,kepler
2576107,FALSE POSITIVE,kepler
9532421,FALSE POSITIVE,kepler
6936966,FALSE POSITIVE,kepler
5653849,FALSE POSITIVE,kepler
2437060,FALSE POSITIVE,kepler
8127648,FALSE POSITIVE,kepler
11564013,FALSE POSITIVE,kepler
9405541,FALSE POSITIVE,kepler
8906045,FALSE POSITIVE,kepler
7031638,FALSE POSITIVE,kepler
7296094,FALSE POSITIVE,kepler
5437945,CONFIRMED,kepler
12009347,FALSE POSITIVE,kepler
4037163,FALSE POSITIVE,kepler
5535890,FALSE POSITIVE,kepler
5215980,FALSE POSITIVE,kepler
9353742,CONFIRMED,kepler
9178185,FALSE POSITIVE,kepler
6290382,FALSE POSITIVE,kepler
3327992,FALSE POSITIVE,kepler
5649206,FALSE POSITIVE,kepler
5193384,FALSE POSITIVE,kepler
5181804,FALSE POSITIVE,kepler
10491544,FALSE POSITIVE,kepler
9101496,CONFIRMED,kepler
11450414,CONFIRMED,kepler
4937143,FALSE POSITIVE,kepler
8719324,FALSE POSITIVE,kepler
11241814,FALSE POSITIVE,kepler
5036537,FALSE POSITIVE,kepler
9837083,FALSE POSITIVE,kepler
12557548,CONFIRMED,kepler
3657758,CONFIRMED,kepler
7031726,FALSE POSITIVE,kepler
3338660,FALSE POSITIVE,kepler
3338674,FALSE POSITIVE,kepler
5546277,FALSE POSITIVE,kepler
8258160,FALSE POSITIVE,kepler
9752982,FALSE POSITIVE,kepler
4666008,FALSE POSITIVE,kepler
8430105,FALSE POSITIVE,kepler
9517393,CONFIRMED,kepler
8052474,FALSE POSITIVE,kepler
3534118,FALSE POSITIVE,kepler
3534118,FALSE POSITIVE,kepler
2441161,FALSE POSITIVE,kepler
3231120,FALSE POSITIVE,kepler
12216706,FALSE POSITIVE,kepler
12216706,FALSE POSITIVE,kepler
10735331,FALSE POSITIVE,kepler
7763269,FALSE POSITIVE,kepler
8365739,CANDIDATE,kepler
5471606,FALSE POSITIVE,kepler
11200405,FALSE POSITIVE,kepler
5475736,FALSE POSITIVE,kepler
9049673,FALSE POSITIVE,kepler
7031898,FALSE POSITIVE,kepler
9593759,FALSE POSITIVE,kepler
8827930,CANDIDATE,kepler
5020044,FALSE POSITIVE,kepler
11560037,FALSE POSITIVE,kepler
11911561,FALSE POSITIVE,kepler
6547322,FALSE POSITIVE,kepler
3440118,CONFIRMED,kepler
9159265,FALSE POSITIVE,kepler
4472818,CONFIRMED,kepler
5816806,FALSE POSITIVE,kepler
6531496,FALSE POSITIVE,kepler
9661869,FALSE POSITIVE,kepler
6790592,CANDIDATE,kepler
9411166,CONFIRMED,kepler
3097352,FALSE POSITIVE,kepler
6066379,FALSE POSITIVE,kepler
6508221,CANDIDATE,kepler
12154526,CONFIRMED,kepler
6952971,CANDIDATE,kepler
3459199,FALSE POSITIVE,kepler
6973796,FALSE POSITIVE,kepler
12023089,FALSE POSITIVE,kepler
6286155,FALSE POSITIVE,kepler
7831363,FALSE POSITIVE,kepler
8804845,CONFIRMED,kepler
4663185,FALSE POSITIVE,kepler
5305471,FALSE POSITIVE,kepler
5560830,FALSE POSITIVE,kepler
4147444,CANDIDATE,kepler
8211824,FALSE POSITIVE,kepler
5980800,FALSE POSITIVE,kepler
9592850,FALSE POSITIVE,kepler
6227560,FALSE POSITIVE,kepler
5866104,FALSE POSITIVE,kepler
8256044,FALSE POSITIVE,kepler
8780968,FALSE POSITIVE,kepler
6960446,FALSE POSITIVE,kepler
8264097,FALSE POSITIVE,kepler
7515679,CONFIRMED,kepler
9674592,FALSE POSITIVE,kepler
9674592,FALSE POSITIVE,kepler
10879213,FALSE POSITIVE,kepler
5650314,FALSE POSITIVE,kepler
6962901,FALSE POSITIVE,kepler
8302302,FALSE POSITIVE,kepler
10581918,FALSE POSITIVE,kepler
3851949,FALSE POSITIVE,kepler
9097892,FALSE POSITIVE,kepler
5769943,CANDIDATE,kepler
4638237,CANDIDATE,kepler
9351316,CONFIRMED,kepler
4579313,FALSE POSITIVE,kepler
11614528,FALSE POSITIVE,kepler
8848288,FALSE POSITIVE,kepler
6590307,FALSE POSITIVE,kepler
5308419,FALSE POSITIVE,kepler
6312521,FALSE POSITIVE,kepler
4579321,FALSE POSITIVE,kepler
5202905,CONFIRMED,kepler
1575690,FALSE POSITIVE,kepler
4386047,FALSE POSITIVE,kepler
5103998,FALSE POSITIVE,kepler
9655858,FALSE POSITIVE,kepler
12154526,CANDIDATE,kepler
10275880,FALSE POSITIVE,kepler
2166200,FALSE POSITIVE,kepler
3547315,FALSE POSITIVE,kepler
6933781,FALSE POSITIVE,kepler
6148271,FALSE POSITIVE,kepler
5386904,FALSE POSITIVE,kepler
2997178,FALSE POSITIVE,kepler
8956206,FALSE POSITIVE,kepler
6507433,CANDIDATE,kepler
8260198,FALSE POSITIVE,kepler
10733174,FALSE POSITIVE,kepler
8564976,FALSE POSITIVE,kepler
8765560,CANDIDATE,kepler
11760860,CONFIRMED,kepler
7910148,FALSE POSITIVE,kepler
12459731,FALSE POSITIVE,kepler
12735740,CONFIRMED,kepler
4678875,FALSE POSITIVE,kepler
7812175,FALSE POSITIVE,kepler
7708193,FALSE POSITIVE,kepler
5478083,FALSE POSITIVE,kepler
10857342,FALSE POSITIVE,kepler
5215700,FALSE POSITIVE,kepler
8780959,FALSE POSITIVE,kepler
8780959,CANDIDATE,kepler
5565486,FALSE POSITIVE,kepler
8453214,FALSE POSITIVE,kepler
8552719,CONFIRMED,kepler
8556077,FALSE POSITIVE,kepler
7757698,FALSE POSITIVE,kepler
8625821,FALSE POSITIVE,kepler
8652999,FALSE POSITIVE,kepler
12164770,FALSE POSITIVE,kepler
